Dropbox_AppStore_reviews.json|2790383331,2,2,-1
Dropbox_AppStore_reviews.json|2784377621,-1,1,-1
Dropbox_AppStore_reviews.json|2778963948,2,2,-1
Dropbox_AppStore_reviews.json|2778032308,2,2,-1
Dropbox_AppStore_reviews.json|2776850171,2,2,-1
Dropbox_AppStore_reviews.json|2770451950,-1,1,-1
Dropbox_AppStore_reviews.json|2764920315,2,2,-1
Dropbox_AppStore_reviews.json|2757138100,-1,1,-1
Dropbox_AppStore_reviews.json|2754965227,-3,3,-3
Dropbox_AppStore_reviews.json|2754616246,2,2,-1
Dropbox_AppStore_reviews.json|2747702138,-2,1,-2
Dropbox_AppStore_reviews.json|2746991423,3,3,-1
Dropbox_AppStore_reviews.json|2742860636,-4,3,-4
Dropbox_AppStore_reviews.json|2741683111,2,2,-1
Dropbox_AppStore_reviews.json|2736211299,-1,1,-1
Dropbox_AppStore_reviews.json|2731911825,3,3,-1
Dropbox_AppStore_reviews.json|2731442866,3,3,-1
Dropbox_AppStore_reviews.json|2727186767,-2,2,-2
Dropbox_AppStore_reviews.json|2726838286,3,3,-1
Dropbox_AppStore_reviews.json|2723526489,3,3,-1
Dropbox_AppStore_reviews.json|2722400422,4,4,-2
Dropbox_AppStore_reviews.json|2717849715,-2,2,-2
Dropbox_AppStore_reviews.json|2713854580,2,2,-1
Dropbox_AppStore_reviews.json|2708792601,2,2,-1
Dropbox_AppStore_reviews.json|2695100253,-3,2,-3
Dropbox_AppStore_reviews.json|2689953602,2,2,-1
Dropbox_AppStore_reviews.json|2689428423,2,2,-1
Dropbox_AppStore_reviews.json|2688855833,-2,1,-2
Dropbox_AppStore_reviews.json|2688728217,3,3,-1
Dropbox_AppStore_reviews.json|2685558023,2,2,-1
Dropbox_AppStore_reviews.json|2684850671,3,3,-1
Dropbox_AppStore_reviews.json|2684844516,-2,1,-2
Dropbox_AppStore_reviews.json|2684142774,3,3,-2
Dropbox_AppStore_reviews.json|2684029584,3,3,-1
Dropbox_AppStore_reviews.json|2683637664,-2,2,-2
Dropbox_AppStore_reviews.json|2679315837,2,2,-1
Dropbox_AppStore_reviews.json|2679226465,3,3,-1
Dropbox_AppStore_reviews.json|2678216897,-1,1,-1
Dropbox_AppStore_reviews.json|2676173930,3,3,-1
Dropbox_AppStore_reviews.json|2674307228,3,3,-1
Dropbox_AppStore_reviews.json|2672619627,3,3,-1
Dropbox_AppStore_reviews.json|2672254677,3,3,-1
Dropbox_AppStore_reviews.json|2672119259,-4,3,-4
Dropbox_AppStore_reviews.json|2671926924,3,3,-1
Dropbox_AppStore_reviews.json|2670833301,-3,2,-3
Dropbox_AppStore_reviews.json|2668129736,-4,2,-4
Dropbox_AppStore_reviews.json|2667014425,-1,1,-1
Dropbox_AppStore_reviews.json|2664998559,2,2,-1
Dropbox_AppStore_reviews.json|2659365367,2,2,-1
Dropbox_AppStore_reviews.json|2659198096,-1,1,-1
Dropbox_AppStore_reviews.json|2655849337,2,2,-1
Dropbox_AppStore_reviews.json|2654705835,3,3,-2
Dropbox_AppStore_reviews.json|2653450295,3,3,-1
Dropbox_AppStore_reviews.json|2652506024,-5,2,-5
Dropbox_AppStore_reviews.json|2651296784,-2,1,-2
Dropbox_AppStore_reviews.json|2650907424,-1,1,-1
Dropbox_AppStore_reviews.json|2648401671,3,3,-1
Dropbox_AppStore_reviews.json|2648046394,3,3,-2
Dropbox_AppStore_reviews.json|2647943793,-1,1,-1
Dropbox_AppStore_reviews.json|2647251046,3,3,-1
Dropbox_AppStore_reviews.json|2646845846,4,4,-2
Dropbox_AppStore_reviews.json|2646414337,2,2,-1
Dropbox_AppStore_reviews.json|2644211173,2,2,-1
Dropbox_AppStore_reviews.json|2644196992,-1,1,-1
Dropbox_AppStore_reviews.json|2640766722,2,2,-1
Dropbox_AppStore_reviews.json|2638306618,3,3,-1
Dropbox_AppStore_reviews.json|2638251563,-4,2,-4
Dropbox_AppStore_reviews.json|2638213414,3,3,-2
Dropbox_AppStore_reviews.json|2633334376,3,3,-1
Dropbox_AppStore_reviews.json|2632357182,3,3,-1
Dropbox_AppStore_reviews.json|2631994970,2,2,-1
Dropbox_AppStore_reviews.json|2630224134,2,2,-1
Dropbox_AppStore_reviews.json|2628741807,-2,2,-2
Dropbox_AppStore_reviews.json|2628138117,-4,1,-4
Dropbox_AppStore_reviews.json|2627960341,-3,2,-3
Dropbox_AppStore_reviews.json|2626875852,-4,1,-4
Dropbox_AppStore_reviews.json|2622120256,-4,3,-4
Dropbox_AppStore_reviews.json|2621159892,2,2,-1
Dropbox_AppStore_reviews.json|2619162280,3,3,-1
Dropbox_AppStore_reviews.json|2618553273,3,3,-1
Dropbox_AppStore_reviews.json|2617512087,-4,2,-4
Dropbox_AppStore_reviews.json|2617472009,-1,1,-1
Dropbox_AppStore_reviews.json|2616508545,2,2,-1
Dropbox_AppStore_reviews.json|2616429457,3,3,-1
Dropbox_AppStore_reviews.json|2614375393,3,3,-2
Dropbox_AppStore_reviews.json|2614258526,2,2,-1
Dropbox_AppStore_reviews.json|2613821297,2,2,-1
Dropbox_AppStore_reviews.json|2613339869,3,3,-1
Dropbox_AppStore_reviews.json|2613008621,-1,1,-1
Dropbox_AppStore_reviews.json|2612960303,3,3,-1
Dropbox_AppStore_reviews.json|2612746591,3,3,-1
Dropbox_AppStore_reviews.json|2612380764,-1,1,-1
Dropbox_AppStore_reviews.json|2610484827,3,3,-1
Dropbox_AppStore_reviews.json|2609979028,3,3,-1
Dropbox_AppStore_reviews.json|2609938099,3,3,-1
Dropbox_AppStore_reviews.json|2609076065,2,2,-1
Dropbox_AppStore_reviews.json|2608527059,-1,1,-1
Dropbox_AppStore_reviews.json|2606471008,3,3,-1
Dropbox_AppStore_reviews.json|2605520192,2,2,-1
Dropbox_AppStore_reviews.json|2604859499,2,2,-1
Dropbox_AppStore_reviews.json|2604452465,2,2,-1
Dropbox_AppStore_reviews.json|2601039310,-1,1,-1
Dropbox_AppStore_reviews.json|2600737398,3,3,-1
Dropbox_AppStore_reviews.json|2599923694,4,4,-2
Dropbox_AppStore_reviews.json|2598843529,4,4,-2
Dropbox_AppStore_reviews.json|2596982621,3,3,-1
Dropbox_AppStore_reviews.json|2596619234,-1,1,-1
Dropbox_AppStore_reviews.json|2595675656,3,3,-1
Dropbox_AppStore_reviews.json|2595437193,2,2,-1
Dropbox_AppStore_reviews.json|2595272391,-1,1,-1
Dropbox_AppStore_reviews.json|2585855035,-1,1,-1
Dropbox_AppStore_reviews.json|2583375150,-3,1,-3
Dropbox_AppStore_reviews.json|2583123491,-4,2,-4
Dropbox_AppStore_reviews.json|2580887868,2,2,-1
Dropbox_AppStore_reviews.json|2579478831,-1,1,-1
Dropbox_AppStore_reviews.json|2578611590,3,3,-1
Dropbox_AppStore_reviews.json|2566524652,3,3,-1
Dropbox_AppStore_reviews.json|2565078415,4,4,-1
Dropbox_AppStore_reviews.json|2564563112,-4,4,-4
Dropbox_AppStore_reviews.json|2564422686,3,3,-1
Dropbox_AppStore_reviews.json|2560705768,3,3,-1
Dropbox_AppStore_reviews.json|2560500568,3,3,-1
Dropbox_AppStore_reviews.json|2557498918,-3,3,-3
Dropbox_AppStore_reviews.json|2556884350,3,3,-1
Dropbox_AppStore_reviews.json|2555182654,4,4,-1
Dropbox_AppStore_reviews.json|2555182654,4,4,-1
Dropbox_AppStore_reviews.json|2554320914,-2,2,-2
Dropbox_AppStore_reviews.json|2554055678,-4,3,-4
Dropbox_AppStore_reviews.json|2553300678,-1,1,-1
Dropbox_AppStore_reviews.json|2549910387,-4,2,-4
Dropbox_AppStore_reviews.json|2544458807,-4,2,-4
Dropbox_AppStore_reviews.json|2544268174,-4,1,-4
Dropbox_AppStore_reviews.json|2542026227,3,3,-1
Dropbox_AppStore_reviews.json|2533308017,-3,2,-3
Dropbox_AppStore_reviews.json|2532852996,-1,1,-1
Dropbox_AppStore_reviews.json|2524934269,-2,1,-2
Dropbox_AppStore_reviews.json|2524698771,-1,1,-1
Dropbox_AppStore_reviews.json|2520167324,-2,2,-2
Dropbox_AppStore_reviews.json|2519915955,3,3,-2
Dropbox_AppStore_reviews.json|2515913680,-2,2,-2
Dropbox_AppStore_reviews.json|2512773742,-4,2,-4
Dropbox_AppStore_reviews.json|2511968225,-3,1,-3
Dropbox_AppStore_reviews.json|2511242629,-3,1,-3
Dropbox_AppStore_reviews.json|2509247147,-2,2,-2
Dropbox_AppStore_reviews.json|2505856591,-1,1,-1
Dropbox_AppStore_reviews.json|2505096827,3,3,-1
Dropbox_AppStore_reviews.json|2501293583,3,3,-2
Dropbox_AppStore_reviews.json|2500065959,-1,1,-1
Dropbox_AppStore_reviews.json|2499988732,-4,1,-4
Dropbox_AppStore_reviews.json|2496894835,3,3,-1
Dropbox_AppStore_reviews.json|2496766704,2,2,-1
Dropbox_AppStore_reviews.json|2492780872,2,2,-1
Dropbox_AppStore_reviews.json|2492777369,-4,1,-4
Dropbox_AppStore_reviews.json|2490216451,2,2,-1
Dropbox_AppStore_reviews.json|2484169492,-3,2,-3
Dropbox_AppStore_reviews.json|2484154931,-2,2,-2
Dropbox_AppStore_reviews.json|2481057672,-1,1,-1
Dropbox_AppStore_reviews.json|2479480099,2,2,-1
Dropbox_AppStore_reviews.json|2477037158,-4,2,-4
Dropbox_AppStore_reviews.json|2475519974,-1,1,-1
Dropbox_AppStore_reviews.json|2463461376,-2,2,-2
Dropbox_AppStore_reviews.json|2459221829,-1,1,-1
Dropbox_AppStore_reviews.json|2458995951,-1,1,-1
Dropbox_AppStore_reviews.json|2455023965,-3,2,-3
Dropbox_AppStore_reviews.json|2454277255,-1,1,-1
Dropbox_AppStore_reviews.json|2450655690,3,3,-2
Dropbox_AppStore_reviews.json|2447225958,-4,1,-4
Dropbox_AppStore_reviews.json|2446697241,-2,2,-2
Dropbox_AppStore_reviews.json|2446696937,-2,2,-2
Dropbox_AppStore_reviews.json|2440911390,-1,1,-1
Dropbox_AppStore_reviews.json|2438306028,-4,1,-4
Dropbox_AppStore_reviews.json|2438009915,2,2,-1
Dropbox_AppStore_reviews.json|2437598456,-3,3,-3
Dropbox_AppStore_reviews.json|2437060447,-4,1,-4
Dropbox_AppStore_reviews.json|2435921811,-4,2,-4
Dropbox_AppStore_reviews.json|2435171415,-4,3,-4
Dropbox_AppStore_reviews.json|2434850868,2,2,-1
Dropbox_AppStore_reviews.json|2432689955,-3,3,-3
Dropbox_AppStore_reviews.json|2427709069,-1,1,-1
Dropbox_AppStore_reviews.json|2424642886,-1,1,-1
Dropbox_AppStore_reviews.json|2424638585,3,3,-1
Dropbox_AppStore_reviews.json|2419387893,-2,1,-2
Dropbox_AppStore_reviews.json|2419012516,-3,3,-3
Dropbox_AppStore_reviews.json|2403528517,3,3,-1
Dropbox_AppStore_reviews.json|2399991040,3,3,-1
Dropbox_AppStore_reviews.json|2398990024,2,2,-1
Dropbox_AppStore_reviews.json|2396891930,3,3,-1
Dropbox_AppStore_reviews.json|2395923260,-3,1,-3
Dropbox_AppStore_reviews.json|2395607384,-1,1,-1
Dropbox_AppStore_reviews.json|2394091510,-4,2,-4
Dropbox_AppStore_reviews.json|2392916768,-2,1,-2
Dropbox_AppStore_reviews.json|2389183154,2,2,-1
Dropbox_AppStore_reviews.json|2388472242,-4,1,-4
Dropbox_AppStore_reviews.json|2387957196,-4,2,-4
Dropbox_AppStore_reviews.json|2381108831,-2,2,-2
Dropbox_AppStore_reviews.json|2380595425,4,4,-2
Dropbox_AppStore_reviews.json|2380335928,2,2,-1
Dropbox_AppStore_reviews.json|2379296227,-2,2,-2
Dropbox_AppStore_reviews.json|2377160221,2,2,-1
Dropbox_AppStore_reviews.json|2372525099,-3,1,-3
Dropbox_AppStore_reviews.json|2368939107,-2,2,-2
Dropbox_AppStore_reviews.json|2367607624,3,3,-1
Dropbox_AppStore_reviews.json|2367187485,3,3,-1
Dropbox_AppStore_reviews.json|2362277401,-4,2,-4
Dropbox_AppStore_reviews.json|2360423692,-1,1,-1
Dropbox_AppStore_reviews.json|2358333047,2,2,-1
